Full Class Sched- ALL COLLEGES,   ,,,,,,,,,,,
Subject,Catalog,Section,Descr,Component,Name,Tot Enrl,Facil ID,Start Date,End Date,Mtg Pat,Mtg Start,Mtg End
BIOL, 351,34B,MOLECULAR CELL BIOLOGY,LAB,"Stansfield,Daun B",19,SCI2 145,1/23/17,5/12/17,F,10:30:00 AM,1:15:00 PM
BIOL, 352,10,GENETICS,LEC,"Sethuraman,Arun",48,MARK 106,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
BIOL, 352,11A,GENETICS,LAB,"Hizer,Suzanne E",24,SCI 316,1/23/17,5/12/17,W,9:30:00 AM,12:15:00 PM
BIOL, 352,12A,GENETICS,LAB,"Sethuraman,Arun",24,SCI 316,1/23/17,5/12/17,R,1:00:00 PM,3:45:00 PM
BIOL, 352,20,GENETICS,LEC,"Jancovich,James K",48,MARK 106,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
BIOL, 352,21A,GENETICS,LAB,"Jancovich,James K",24,SCI 316,1/23/17,5/12/17,W,1:00:00 PM,3:45:00 PM
BIOL, 352,22A,GENETICS,LAB,"Drewe,John A",24,SCI 316,1/23/17,5/12/17,R,9:00:00 AM,11:45:00 AM
BIOL, 353,10,COMP ANIM PHYSIOLOGY,LEC,"Norris,Brian J",45,KEL 1106,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
BIOL, 353,11A,COMP ANIM PHYSIOLOGY,LAB,"Eme,John M",24,SCI 310,1/23/17,5/12/17,T,1:00:00 PM,3:45:00 PM
BIOL, 353,12A,COMP ANIM PHYSIOLOGY,LAB,"Norris,Brian J",21,SCI 310,1/23/17,5/12/17,W,9:30:00 AM,12:15:00 PM
BIOL, 353,20,COMP ANIM PHYSIOLOGY,LEC,"Norris,Brian J",44,MARK 208,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
BIOL, 353,21A,COMP ANIM PHYSIOLOGY,LAB,"Eme,John M",21,SCI 310,1/23/17,5/12/17,T,9:00:00 AM,11:45:00 AM
BIOL, 353,22A,COMP ANIM PHYSIOLOGY,LAB,"Mueller,Casey A",23,SCI 310,1/23/17,5/12/17,W,1:00:00 PM,3:45:00 PM
BIOL, 354,10,PRINCIPLES OF ECOLOGY,LEC,"Vourlitis,George L",48,SBSB 1103,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
BIOL, 354,11A,PRINCIPLES OF ECOLOGY,LAB,"Vourlitis,George L",24,SCI 212,1/23/17,5/12/17,M,9:30:00 AM,12:15:00 PM
BIOL, 354,12A,PRINCIPLES OF ECOLOGY,LAB,"Kramer Amundson,Nancy E",24,SCI 212,1/23/17,5/12/17,T,1:00:00 PM,3:45:00 PM
BIOL, 354,20,PRINCIPLES OF ECOLOGY,LEC,"Sustaita,Diego",47,MARK 106,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
BIOL, 354,21A,PRINCIPLES OF ECOLOGY,LAB,"Vourlitis,George L",24,SCI 212,1/23/17,5/12/17,M,1:00:00 PM,3:45:00 PM
BIOL, 354,22A,PRINCIPLES OF ECOLOGY,LAB,"Zappia,Anthony J",23,SCI 212,1/23/17,5/12/17,T,9:00:00 AM,11:45:00 AM
BIOL, 375,01,ENDOCRINOLOGY,LEC,"Spady,Thomas J",50,KEL 1104,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
BIOL, 382,01,BIOGEOGRAPHY,LEC,"Sheath,Robert G",65,SBSB 1103,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
BIOL, 387,01,ECOL PROC IN AQUATIC SYS,LEC,"Meier,Deanna R",59,MARK 208,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
BIOL, 477,10,IMMUNOLOGY,LEC,"Baker,Denise M",35,KEL 1111,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
BIOL, 477,20,IMMUNOLOGY,LEC,"Maderazo,Julie M",41,KEL 1104,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
BIOL, 477L,11A,IMMUNOLOGY LAB,LAB,"Maderazo,Julie M",24,SCI2 143,1/23/17,5/12/17,F,10:30:00 AM,1:15:00 PM
BIOL, 477L,12A,IMMUNOLOGY LAB,LAB,"Gonzalez Cabrera,Pedro J",19,SCI2 143,1/23/17,5/12/17,F,1:45:00 PM,4:30:00 PM
BIOL, 488,01,SEM IN BIOMED RESEARCH,LEC,"Trujillo,Keith A",18,ACD 204,1/23/17,5/12/17,F,1:00:00 PM,2:50:00 PM
BIOL, 489,01,INTRO TO LAB FIELD RES,SUP,"Brown,Tracey K",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,02,INTRO TO LAB FIELD RES,SUP,"Escobar,Matthew A",5,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,04,INTRO TO LAB FIELD RES,SUP,"Maderazo,Julie M",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,05,INTRO TO LAB FIELD RES,SUP,"Jancovich,James K",6,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,06,INTRO TO LAB FIELD RES,SUP,"Kim,Jane C",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,08,INTRO TO LAB FIELD RES,SUP,"Kristan,Deborah M",8,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,09,INTRO TO LAB FIELD RES,SUP,"Mueller,Casey A",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,11,INTRO TO LAB FIELD RES,SUP,"Read,Betsy",5,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,12,INTRO TO LAB FIELD RES,SUP,"Sethuraman,Arun",4,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,13,INTRO TO LAB FIELD RES,SUP,"Sheath,Robert G",4,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,14,INTRO TO LAB FIELD RES,SUP,"Spady,Thomas J",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,15,INTRO TO LAB FIELD RES,SUP,"Sustaita,Diego",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,16,INTRO TO LAB FIELD RES,SUP,"Vourlitis,George L",4,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,17,INTRO TO LAB FIELD RES,SUP,"Trischman,Jacqueline",4,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 489,18,INTRO TO LAB FIELD RES,SUP,"Chapman,Bianca R",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 495,01,INTERNSHIP IN BIOLOGY,SUP,"Vourlitis,George L",4,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 495,02,INTERNSHIP IN BIOLOGY,SUP,"Garcia,Denise K",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 495,03,INTERNSHIP IN BIOLOGY,SUP,"Kristan,William B",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 495,04,INTERNSHIP IN BIOLOGY,SUP,"Read,Betsy",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496A,01,SUPERVISED LAB INSTRUCTION,SUP,"Sethuraman,Arun",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496A,02,SUPERVISED LAB INSTRUCTION,SUP,"Norris,Brian J",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496A,03,SUPERVISED LAB INSTRUCTION,SUP,"Mueller,Casey A",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496A,04,SUPERVISED LAB INSTRUCTION,SUP,"Kristan,Deborah M",11,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496A,05,SUPERVISED LAB INSTRUCTION,SUP,"Jancovich,James K",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496A,06,SUPERVISED LAB INSTRUCTION,SUP,"Kim,Jane C",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496A,07,SUPERVISED LAB INSTRUCTION,SUP,"Spady,Thomas J",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 496B,02,SUPERVISED LAB INSTRUCTION,SUP,"Jancovich,James K",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 498,01,SENIOR LIBRARY THESIS,SUP,"Maderazo,Julie M",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 499,01,SENIOR LAB THESIS,SUP,"Mueller,Casey A",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 499,02,SENIOR LAB THESIS,SUP,"Escobar,Matthew A",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 499,03,SENIOR LAB THESIS,SUP,"Maderazo,Julie M",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 499,04,SENIOR LAB THESIS,SUP,"Sethuraman,Arun",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 499,05,SENIOR LAB THESIS,SUP,"Jancovich,James K",4,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 499,06,SENIOR LAB THESIS,SUP,"D'Anna,Kimberly L",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 502,01,POPULATION GENETICS,LEC,"Sethuraman,Arun",36,MARK 305,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
BIOL, 503,10,MOLECULAR BIOLOGY/GENOMICS,LEC,"Escobar,Matthew A",19,SCI2 302,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
BIOL, 503,11A,MOLECULAR BIOLOGY/GENOMICS,LAB,"Escobar,Matthew A",19,UNIV 272,1/23/17,5/12/17,R,10:30:00 AM,1:15:00 PM
BIOL, 505,01,PHYSIOLOGICAL ECOLOGY,LEC,"Mueller,Casey A",35,ARTS 220,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
BIOL, 533,10,GIS AND LANDSCAPE ECOLOGY,LEC,"Kristan,William B",11,SBSB 1108,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
BIOL, 533,11A,GIS AND LANDSCAPE ECOLOGY,LAB,"Kristan,William B",11,SBSB 1108,1/23/17,5/12/17,R,9:00:00 AM,11:45:00 AM
BIOL, 563,01,SEMINAR IN PHYSIOLOGY,LEC,"Mueller,Casey A",8,SBSB 4119,1/23/17,5/12/17,M,11:30:00 AM,1:20:00 PM
BIOL, 565,01,SEMINAR IN ECOLOGY,LEC,"Kristan,William B",10,SBSB 4119,1/23/17,5/12/17,T,9:00:00 AM,10:50:00 AM
BIOL, 685,01,INTRO TO BIOLOGY INSTRUCTION,SUP,"Spady,Thomas J",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 697C,01,DIRECTED STUDIES,SUP,"Vourlitis,George L",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 697C,03,DIRECTED STUDIES,SUP,"Maderazo,Julie M",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 697D,02,DIRECTED STUDIES,SUP,"Kristan,William B",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 697F,01,DIRECTED STUDIES,SUP,"Jancovich,James K",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 698B,02,THESIS,SUP,"Norris,Brian J",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 698C,01,THESIS,SUP,"Vourlitis,George L",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 698C,02,THESIS,SUP,"Maderazo,Julie M",2,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 698C,04,THESIS,SUP,"Kristan,William B",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 698F,01,THESIS,SUP,"Read,Betsy",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 698F,02,THESIS,SUP,"Brown,Tracey K",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 699C,01,THESIS EXTENSION,SUP,"Read,Betsy",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOL, 699D,01,THESIS EXTENSION,SUP,"Maderazo,Julie M",1,INDEPSTUDY,1/23/17,5/12/17,,,
BIOT, 356,10,CELLULAR BIOTECHNOLOGY,LEC,"Kai,Zoya",23,SCI2 243,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
BIOT, 356,11A,CELLULAR BIOTECHNOLOGY,LAB,"Read,Betsy",23,SCI2 157,1/23/17,5/12/17,M,1:00:00 PM,3:45:00 PM
BIOT, 460,01,SCI COMM IN BIOTECHNOLOGY,LEC,"Metzger,Teresa R",15,SCI2 242,1/23/17,5/12/17,W,5:30:00 PM,8:20:00 PM
BIOT, 498,01,STEM CELL INTERNSHIP,LAB,"Chapman,Bianca R",9,INDEPSTUDY,1/23/17,5/12/17,,,
BIOT, 600,10,GENOMICS & DNA/RNA TECHNOLOGY,LEC,"Drewe,John A",23,ACD 308,1/23/17,5/12/17,W,5:30:00 PM,8:30:00 PM
BIOT, 600,11A,GENOMICS & DNA/RNA TECHNOLOGY,LAB,"Drewe,John A",23,SCI2 157,1/23/17,5/12/17,T,5:30:00 PM,9:30:00 PM
BIOT, 600,12B,GENOMICS & DNA/RNA TECHNOLOGY,ACT,"Drewe,John A",23,ARR,1/23/17,5/12/17,,,
BIOT, 650,01,REGULATORY AFFAIRS & QUAL/MGMT,LEC,"Maderazo,Alan B",23,ACD 304,1/23/17,5/12/17,M,5:30:00 PM,8:30:00 PM
BIOT, 680B,01,INTERNSHIP/RESIDENCY,ACT,"Read,Betsy",17,ARR,1/23/17,5/12/17,,,
BIOT, 697A,01,DIRECTED STUDIES,ACT,"Read,Betsy",3,INDEPSTUDY,1/23/17,5/12/17,,,
BIOT, 697C,01,DIRECTED STUDIES,ACT,"Read,Betsy",1,,1/23/17,5/12/17,,,
BIOT, 699A,01,SIR PROJECT EXTENSION,ACT,"Read,Betsy",2,ARR,1/23/17,5/12/17,,,
BRS, 100,01,EXPLORATIONS BORDER STUDIES,LEC,"Winchock,Dylan S",27,SBSB 1109,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
BRS, 364,01,TRADE ROUTES: PATHS/BORDERS,LEC,"Yamashita,Robert C",36,SBSB 2111,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
BRS, 495C,01,INTERNSHIP FOR BORDER STUDIES,SUP,"Knowles-Yanez,Kimberley L",1,INDEPSTUDY,1/23/17,5/12/17,,,
BUS, 202,01,INTRO BUS LAW,LEC,"Tiffany,David W",121,MARK 125,1/23/17,5/12/17,TR,8:30:00 AM,9:45:00 AM
BUS, 202,03,INTRO BUS LAW,LEC,"Rich,Bruce L",106,ACD 102,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
BUS, 203,01,BUSINESS WRITING,LEC,"Matiash,Ludmila",36,MARK 103,1/23/17,5/12/17,MW,7:00:00 PM,8:15:00 PM
BUS, 203,02,BUSINESS WRITING,LEC,"Matiash,Ludmila",30,MARK 103,1/23/17,5/12/17,F,8:30:00 AM,11:20:00 AM
BUS, 203,03,BUSINESS WRITING,LEC,"Grooms,Don David",44,MARK 105,1/23/17,5/12/17,T,5:30:00 PM,8:20:00 PM
BUS, 203,04,BUSINESS WRITING,LEC,"Grooms,Don David",43,MARK 306,1/23/17,5/12/17,M,5:30:00 PM,8:20:00 PM
BUS, 203,05,BUSINESS WRITING,LEC,"Matiash,Ludmila",28,MARK 301,1/23/17,5/12/17,F,2:30:00 PM,5:20:00 PM
BUS, 204,01,BUSINESS STATISTICS,LEC,"Showghi,Robert S",40,MARK 304,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
BUS, 204,02,BUSINESS STATISTICS,LEC,"Showghi,Robert S",41,MARK 304,1/23/17,5/12/17,MW,8:30:00 PM,9:45:00 PM
BUS, 204,03,BUSINESS STATISTICS,LEC,"Balian,Edward S",37,MARK 304,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
BUS, 204,04,BUSINESS STATISTICS,LEC,"Ngo,Mai-Anh T",39,MARK 304,1/23/17,5/12/17,F,7:30:00 AM,10:20:00 AM
BUS, 204,05,BUSINESS STATISTICS,LEC,"Balian,Edward S",35,MARK 304,1/23/17,5/12/17,F,4:30:00 PM,7:20:00 PM
BUS, 204,06,BUSINESS STATISTICS,LEC,"Balian,Edward S",32,SCI2 302,1/23/17,5/12/17,R,5:30:00 PM,8:20:00 PM
BUS, 302,01,FOUN OF BUS ENVIRONMENTS,LEC,"Antoniou,Peter H",114,MARK 125,1/23/17,5/12/17,R,10:00:00 AM,11:50:00 AM
BUS, 302,02,FOUN OF BUS ENVIRONMENTS,LEC,"Antoniou,Peter H",111,MARK 125,1/23/17,5/12/17,M,7:30:00 AM,9:20:00 AM
BUS, 302,03,FOUN OF BUS ENVIRONMENTS,LEC,"Byun,Il Y",46,MARK 102,1/23/17,5/12/17,W,7:30:00 AM,9:20:00 AM
BUS, 304,10,DATA ANALYSIS,LEC,"Leu,Yow-Yuh",26,MARK 307,1/23/17,5/12/17,MW,8:30:00 AM,10:20:00 AM
BUS, 304,11A,DATA ANALYSIS,LE2,"Leu,Yow-Yuh",26,ARR,1/23/17,5/12/17,,,
BUS, 304,20,DATA ANALYSIS,LEC,"Leu,Yow-Yuh",34,MARK 304,1/23/17,5/12/17,MW,12:30:00 PM,2:20:00 PM
BUS, 304,21A,DATA ANALYSIS,LE2,"Leu,Yow-Yuh",34,ARR,1/23/17,5/12/17,,,
BUS, 304,30,DATA ANALYSIS,LEC,"Burns,William J",33,MARK 307,1/23/17,5/12/17,F,8:30:00 AM,12:20:00 PM
BUS, 304,31A,DATA ANALYSIS,LE2,"Burns,William J",33,ARR,1/23/17,5/12/17,,,
BUS, 322,01,INTRO TO DATA ANALYTICS,LEC,"Tasooji,Matthew H",34,MARK 307,1/23/17,5/12/17,M,6:30:00 PM,8:20:00 PM
BUS, 322,02,INTRO TO DATA ANALYTICS,LEC,"Tasooji,Matthew H",37,MARK 307,1/23/17,5/12/17,W,6:30:00 PM,8:20:00 PM
BUS, 322,03,INTRO TO DATA ANALYTICS,LEC,"Ngo,Mai-Anh T",29,MARK 307,1/23/17,5/12/17,F,12:30:00 PM,2:20:00 PM
BUS, 322,04,INTRO TO DATA ANALYTICS,LEC,"Tasooji,Matthew H",36,MARK 304,1/23/17,5/12/17,F,2:30:00 PM,4:20:00 PM
BUS, 324,01,INTRO TO BUS ANALYTICS,LEC,"Zaerpour,Nima",37,MARK 304,1/23/17,5/12/17,TR,10:00:00 AM,11:50:00 AM
BUS, 324,02,INTRO TO BUS ANALYTICS,LEC,"Zaerpour,Nima",19,TEME CLASS,1/23/17,5/12/17,F,1:00:00 PM,4:50:00 PM
BUS, 444,01,STRATEGIC MGMT GLOBAL ENVIRON,LEC,"Young,Doyle W",42,MARK 105,1/23/17,5/12/17,MW,8:30:00 AM,10:20:00 AM
BUS, 444,02,STRATEGIC MGMT GLOBAL ENVIRON,LEC,"Grooms,Don David",25,MARK 105,1/23/17,5/12/17,MW,2:30:00 PM,4:20:00 PM
BUS, 444,03,STRATEGIC MGMT GLOBAL ENVIRON,LEC,"Meilich,Ofer",32,MARK 105,1/23/17,5/12/17,F,9:30:00 AM,1:20:00 PM
BUS, 444,04,STRATEGIC MGMT GLOBAL ENVIRON,LEC,"Meilich,Ofer",32,MARK 105,1/23/17,5/12/17,R,5:00:00 PM,8:50:00 PM
BUS, 444,05,STRATEGIC MGMT GLOBAL ENVIRON,LEC,"Antoniou,Peter H",31,MARK 105,1/23/17,5/12/17,TR,8:00:00 AM,9:50:00 AM
BUS, 444,06,STRATEGIC MGMT GLOBAL ENVIRON,LEC,"Young,Doyle W",37,MARK 306,1/23/17,5/12/17,TR,7:00:00 PM,8:50:00 PM
BUS, 444,07,STRATEGIC MGMT GLOBAL ENVIRON,LEC,"Byun,Il Y",29,MARK 205,1/23/17,5/12/17,MW,4:30:00 PM,6:20:00 PM
BUS, 495,03,SENIOR EXPERIENCE,LEC,"Aboolian,Robert",5,ARR,1/23/17,5/12/17,,,
BUS, 495,04,SENIOR EXPERIENCE,LEC,"Aboolian,Robert",4,ARR,1/23/17,5/12/17,,,
BUS, 495,05,SENIOR EXPERIENCE,LEC,"Dalakas,Vassilis",5,ARR,1/23/17,5/12/17,,,
BUS, 495,06,SENIOR EXPERIENCE,LEC,"Dellegrazie-Perren,Rebeca P",5,ARR,1/23/17,5/12/17,,,
BUS, 495,07,SENIOR EXPERIENCE,LEC,"Fang,Fang",5,ARR,1/23/17,5/12/17,,,
BUS, 495,08,SENIOR EXPERIENCE,LEC,"Jorjani,Soheila",5,ARR,1/23/17,5/12/17,,,
BUS, 495,09,SENIOR EXPERIENCE,LEC,"Jorjani,Soheila",5,ARR,1/23/17,5/12/17,,,
BUS, 495,10,SENIOR EXPERIENCE,LEC,"Shore,Ted H",5,ARR,1/23/17,5/12/17,,,
BUS, 495,11,SENIOR EXPERIENCE,LEC,"Stewart,Kristin J",5,ARR,1/23/17,5/12/17,,,
BUS, 495,12,SENIOR EXPERIENCE,LEC,"Sun,Qi",5,ARR,1/23/17,5/12/17,,,
BUS, 495,13,SENIOR EXPERIENCE,LEC,"Sun,Yi",5,ARR,1/23/17,5/12/17,,,
BUS, 495,14,SENIOR EXPERIENCE,LEC,"Tarr,Emily K",5,ARR,1/23/17,5/12/17,,,
BUS, 495,15,SENIOR EXPERIENCE,LEC,"Watson,Kathleen",5,ARR,1/23/17,5/12/17,,,
BUS, 495,17,SENIOR EXPERIENCE,LEC,"Antoniou,Peter H",5,ARR,1/23/17,5/12/17,,,
BUS, 495,18,SENIOR EXPERIENCE,LEC,"Antoniou,Peter H",5,ARR,1/23/17,5/12/17,,,
BUS, 495,19,SENIOR EXPERIENCE,LEC,"Berry,David C",5,ARR,1/23/17,5/12/17,,,
BUS, 495,20,SENIOR EXPERIENCE,LEC,"Burns,William J",5,ARR,1/23/17,5/12/17,,,
BUS, 495,21,SENIOR EXPERIENCE,LEC,"Byun,Il Y",5,ARR,1/23/17,5/12/17,,,
BUS, 495,22,SENIOR EXPERIENCE,LEC,"Byun,Il Y",5,ARR,1/23/17,5/12/17,,,
BUS, 495,23,SENIOR EXPERIENCE,LEC,"Canon,Terrie L",5,ARR,1/23/17,5/12/17,,,
BUS, 495,24,SENIOR EXPERIENCE,LEC,"Canon,Terrie L",5,ARR,1/23/17,5/12/17,,,
BUS, 495,25,SENIOR EXPERIENCE,LEC,"Colburn,Todd B",5,ARR,1/23/17,5/12/17,,,
BUS, 495,26,SENIOR EXPERIENCE,LEC,"Colburn,Todd B",5,ARR,1/23/17,5/12/17,,,
BUS, 495,27,SENIOR EXPERIENCE,LEC,"Fields,Wayne J",7,ARR,1/23/17,5/12/17,,,
BUS, 495,28,SENIOR EXPERIENCE,LEC,"Fields,Wayne J",5,ARR,1/23/17,5/12/17,,,
BUS, 495,29,SENIOR EXPERIENCE,LEC,"Fields,Wayne J",2,ARR,1/23/17,5/12/17,,,
BUS, 495,30,SENIOR EXPERIENCE,LEC,"Grooms,Don David",5,ARR,1/23/17,5/12/17,,,
BUS, 495,31,SENIOR EXPERIENCE,LEC,"Hansen,Randall S",5,ARR,1/23/17,5/12/17,,,
BUS, 495,32,SENIOR EXPERIENCE,LEC,"Herzler,Roger D",5,ARR,1/23/17,5/12/17,,,
BUS, 495,33,SENIOR EXPERIENCE,LEC,"Herzler,Roger D",5,ARR,1/23/17,5/12/17,,,
BUS, 495,34,SENIOR EXPERIENCE,LEC,"Lansing,Richard H.",5,ARR,1/23/17,5/12/17,,,
BUS, 495,35,SENIOR EXPERIENCE,LEC,"Lansing,Richard H.",5,ARR,1/23/17,5/12/17,,,
BUS, 495,36,SENIOR EXPERIENCE,LEC,"Lombardi,Douglas J",5,ARR,1/23/17,5/12/17,,,
BUS, 495,37,SENIOR EXPERIENCE,LEC,"Lombardi,Douglas J",5,ARR,1/23/17,5/12/17,,,
BUS, 495,38,SENIOR EXPERIENCE,LEC,"McLaughlin,Peter P",5,ARR,1/23/17,5/12/17,,,
BUS, 495,39,SENIOR EXPERIENCE,LEC,"McLaughlin,Peter P",5,ARR,1/23/17,5/12/17,,,
BUS, 495,40,SENIOR EXPERIENCE,LEC,"Omens,Alan E",5,ARR,1/23/17,5/12/17,,,
BUS, 495,41,SENIOR EXPERIENCE,LEC,"Omens,Alan E",5,ARR,1/23/17,5/12/17,,,
BUS, 495,42,SENIOR EXPERIENCE,LEC,"Omens,Alan E",5,ARR,1/23/17,5/12/17,,,
BUS, 495,43,SENIOR EXPERIENCE,LEC,"Sennhauser,Tom E",5,ARR,1/23/17,5/12/17,,,
BUS, 495,44,SENIOR EXPERIENCE,LEC,"Simpson,Mark H",5,ARR,1/23/17,5/12/17,,,
BUS, 495,45,SENIOR EXPERIENCE,LEC,"Smith,Carrie S",5,ARR,1/23/17,5/12/17,,,
BUS, 495,46,SENIOR EXPERIENCE,LEC,"Zaerpour,Nima",5,TEME CLASS,1/23/17,5/12/17,T,1:00:00 PM,4:50:00 PM
BUS, 495,47,SENIOR EXPERIENCE,LEC,"Zaerpour,Nima",5,TEME CLASS,1/23/17,5/12/17,T,1:00:00 PM,4:50:00 PM
BUS, 495,48,SENIOR EXPERIENCE,LEC,"Zaerpour,Nima",5,TEME CLASS,1/23/17,5/12/17,T,1:00:00 PM,4:50:00 PM
BUS, 495,49,SENIOR EXPERIENCE,LEC,"Ashley,Edward",1,TEME CLASS,1/23/17,5/12/17,T,1:00:00 PM,4:50:00 PM
BUS, 495,49,SENIOR EXPERIENCE,LEC,"Smith,Carrie S",5,ARR,1/23/17,5/12/17,,,
BUS, 495,50,SENIOR EXPERIENCE,LEC,"Woodard,Nina E",5,ARR,1/23/17,5/12/17,,,
BUS, 495,51,SENIOR EXPERIENCE,LEC,"Woodard,Nina E",5,ARR,1/23/17,5/12/17,,,
BUS, 495,54,SENIOR EXPERIENCE,LEC,"Fuller,Kathy J",2,ARR,1/23/17,5/12/17,,,
BUS, 495,55,SENIOR EXPERIENCE,LEC,"Fuller,Kathy J",3,ARR,1/23/17,5/12/17,,,
BUS, 495,56,SENIOR EXPERIENCE,LEC,"Fuller,Kathy J",3,ARR,1/23/17,5/12/17,,,
CHAD, 345,01,PERSPECTIVES ON CHILD REARING,LEC,"Fitzpatrick,Maureen J",38,SBSB 2109,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
CHAD, 370,01,RISK & RESILIENCY CHILD/ADOLES,LEC,"Tsai,Kim M",30,SBSB 3127,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
CHAD, 491,01,CHILD/ADOLES & SOCIAL POLICY,LEC,"Bufferd,Sara J",26,SBSB 3127,1/23/17,5/12/17,W,12:30:00 PM,3:20:00 PM
CHAD, 496,10,OBSERVATION & ASSESSMENT LAB,LEC,"Bufferd,Sara J",14,SBSB 1101,1/23/17,5/12/17,T,10:00:00 AM,11:50:00 AM
CHAD, 496,11A,OBSERVATION & ASSESSMENT LAB,LAB,"Bufferd,Sara J",14,CCF 007-A,1/23/17,5/12/17,R,9:00:00 AM,11:50:00 AM
CHEM,  21,01,SUPPL INST INTRO ORG CHEM,ACT,"Trischman,Jacqueline",8,ACD 315,1/23/17,5/12/17,MW,8:30:00 AM,9:20:00 AM
CHEM, 101,01,PREPARATORY CHEMISTRY,LEC,"Dickinson,Ann P",28,ACD 317,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
CHEM, 101,02,PREPARATORY CHEMISTRY,LEC,"Ng,Wai Man K",14,ONLINE,1/23/17,5/12/17,,,
CHEM, 105,01,"GEN, ORG & BIOCHEM FOR LIFE",LEC,"Pillsworth Jr,Thomas J",81,SBSB 1102,1/23/17,5/12/17,MW,8:30:00 AM,10:20:00 AM
